y,x,elevation,forest,water
314254.5335,505626.3792,739,30,5
314254.5335,506126.5637,628,18,5
314254.5335,506626.7481,562,16,5
314254.5335,507126.9325,525,19,5
314254.5335,507627.1169,530,20,5
314254.5335,508127.3013,518,25,20
314254.5335,508627.4857,512,18,63
314254.5335,509127.6702,497,19,44
314254.5335,509627.8546,503,19,5
314254.5335,510128.039,503,31,5
314254.5335,510628.2234,520,41,5
314254.5335,511128.4078,531,42,5
314254.5335,511628.5922,566,38,5
314254.5335,512128.7767,586,43,5
314254.5335,512628.9611,588,37,5
314254.5335,513129.1455,637,32,5
314254.5335,513629.3299,737,32,5
314254.5335,514129.5143,785,21,5
314254.5335,514629.6987,785,21,5
314254.5335,515129.8831,763,14,5
314254.5335,515630.0676,718,21,5
314254.5335,516130.252,697,17,5
314254.5335,516630.4364,704,18,5
314254.5335,517130.6208,660,17,5
314254.5335,517630.8052,615,21,5
314254.5335,518130.9896,601,22,5
314254.5335,518631.1741,598,30,5
314254.5335,519131.3585,598,30,5
314254.5335,519631.5429,590,25,5
314254.5335,520131.7273,571,14,5
314254.5335,520631.9117,555,26,5
314254.5335,521132.0961,555,18,5
314254.5335,521632.2806,563,28,5
314254.5335,522132.465,564,28,5
314254.5335,522632.6494,573,22,5
314254.5335,523132.8338,590,14,5
314254.5335,523633.0182,590,14,5
314254.5335,524133.2026,606,15,5
314254.5335,524633.3871,608,17,5
314254.5335,525133.5715,615,19,5
314254.5335,525633.7559,635,17,5
314254.5335,526133.9403,623,18,5
314254.5335,526634.1247,601,16,5
314254.5335,527134.3091,611,26,5
314254.5335,527634.4936,655,22,5
314254.5335,528134.678,655,22,5
314254.5335,528634.8624,623,13,5
314254.5335,529135.0468,648,13,5
314254.5335,529635.2312,726,31,5
314254.5335,530135.4156,767,11,5
314254.5335,530635.6001,765,15,5
314254.5335,531135.7845,752,17,5
314254.5335,531635.9689,754,15,5
314254.5335,532136.1533,748,16,5
314254.5335,532636.3377,748,16,5
314254.5335,533136.5221,755,18,5
314254.5335,533636.7066,804,17,5
314254.5335,534136.891,808,16,5
314254.5335,534637.0754,792,18,5
314254.5335,535137.2598,800,16,5
314254.5335,535637.4442,808,18,5
314254.5335,536137.6286,794,19,5
314254.5335,536637.8131,765,27,5
314254.5335,537137.9975,765,27,5
314254.5335,537638.1819,803,20,5
314254.5335,538138.3663,842,15,5
314254.5335,538638.5507,840,22,5
314254.5335,539138.7351,752,34,5
314254.5335,539638.9196,796,39,5
314254.5335,540139.104,817,40,5
314254.5335,540639.2884,866,28,5
314254.5335,541139.4728,915,34,5
314254.5335,541639.6572,915,34,5
314254.5335,542139.8416,917,37,5
314254.5335,542640.0261,927,37,5
314254.5335,543140.2105,953,32,5
314254.5335,543640.3949,985,37,5
314254.5335,544140.5793,993,35,5
314254.5335,544640.7637,1001,37,5
314254.5335,545140.9481,986,36,5
314254.5335,545641.1326,993,33,5
314254.5335,546141.317,896,33,5
314254.5335,546641.5014,896,39,5
314254.5335,547141.6858,906,41,5
314254.5335,547641.8702,908,39,5
314254.5335,548142.0546,950,44,5
314254.5335,548642.2391,1053,37,5
314254.5335,549142.4235,1174,35,5
314254.5335,549642.6079,1150,34,5
314254.5335,550142.7923,1192,37,5
314254.5335,550642.9767,1167,37,5
314254.5335,551143.1611,1167,33,5
314254.5335,551643.3456,1156,31,5
314254.5335,552143.53,1142,28,5
314254.5335,552643.7144,1133,28,5
314254.5335,553143.8988,1126,28,5
314254.5335,553644.0832,1121,33,5
314254.5335,554144.2676,1111,37,5
313754.442,445604.2492,154,23,5
313754.442,446104.4337,154,23,5
313754.442,446604.6181,155,32,5
313754.442,447104.8025,178,28,5
313754.442,447604.9869,316,36,5
313754.442,448105.1713,286,35,5
313754.442,448605.3557,272,36,5
313754.442,449105.5402,200,26,5
313754.442,449605.7246,174,33,5
313754.442,450105.909,158,31,5
313754.442,450606.0934,158,31,5
313754.442,451106.2778,150,31,5
313754.442,451606.4622,148,17,58
313754.442,452106.6467,194,29,5
313754.442,452606.8311,226,30,5
313754.442,453107.0155,239,36,5
313754.442,453607.1999,198,36,5
313754.442,454107.3843,297,37,5
313754.442,454607.5687,278,33,5
313754.442,455107.7532,278,33,5
313754.442,455607.9376,340,38,5
313754.442,456108.122,384,39,5
313754.442,456608.3064,335,37,5
313754.442,457108.4908,301,30,5
313754.442,457608.6752,298,32,5
313754.442,458108.8597,291,33,5
313754.442,458609.0441,298,32,5
313754.442,459109.2285,363,35,5
313754.442,459609.4129,348,35,5
313754.442,460109.5973,348,33,5
313754.442,460609.7817,248,33,5
313754.442,461109.9662,332,34,5
313754.442,461610.1506,361,33,5
313754.442,462110.335,308,34,5
313754.442,462610.5194,267,30,5
313754.442,463110.7038,252,28,5
313754.442,463610.8882,256,32,5
313754.442,464111.0727,252,32,5
313754.442,464611.2571,252,33,5
313754.442,465111.4415,280,32,5
313754.442,465611.6259,441,35,5
313754.442,466111.8103,437,37,5
313754.442,466611.9947,438,32,5
313754.442,467112.1792,488,32,5
313754.442,467612.3636,593,44,5
313754.442,468112.548,707,43,5
313754.442,468612.7324,729,47,5
313754.442,469112.9168,729,47,5
313754.442,469613.1012,647,48,5
313754.442,470113.2857,520,45,5
313754.442,470613.4701,376,42,5
313754.442,471113.6545,331,43,5
313754.442,471613.8389,255,28,5
313754.442,472114.0233,199,30,5
313754.442,472614.2077,165,35,5
313754.442,473114.3922,178,38,5
313754.442,473614.5766,178,38,5
313754.442,474114.761,190,35,5
313754.442,474614.9454,309,40,5
313754.442,475115.1298,272,36,5
313754.442,475615.3142,159,39,5
313754.442,476115.4987,133,38,5
313754.442,476615.6831,178,40,5
313754.442,477115.8675,252,33,5
313754.442,477616.0519,339,36,5
313754.442,478116.2363,339,36,5
313754.442,478616.4207,335,35,5
313754.442,479116.6052,326,35,5
313754.442,479616.7896,372,36,5
313754.442,480116.974,297,31,5
313754.442,480617.1584,228,28,5
313754.442,481117.3428,159,23,5
313754.442,481617.5272,136,31,5
313754.442,482117.7117,161,23,5
313754.442,482617.8961,161,23,5
313754.442,483118.0805,221,38,5
313754.442,483618.2649,305,16,5
313754.442,484118.4493,359,44,5
313754.442,484618.6337,460,46,5
313754.442,485118.8182,599,52,5
313754.442,485619.0026,679,48,5
313754.442,486119.187,531,43,5
313754.442,486619.3714,572,46,5
313754.442,487119.5558,572,46,5
313754.442,487619.7402,607,41,5
313754.442,488119.9247,497,39,5
313754.442,488620.1091,572,38,5
313754.442,489120.2935,566,36,5
313754.442,489620.4779,549,34,5
313754.442,490120.6623,581,39,5
313754.442,490620.8467,555,43,5
313754.442,491121.0312,532,43,5
313754.442,491621.2156,532,43,5
313754.442,492121.4,551,42,5
313754.442,492621.5844,533,36,5
313754.442,493121.7688,475,39,5
313754.442,493621.9532,518,38,5
313754.442,494122.1377,544,37,5
313754.442,494622.3221,435,32,5
313754.442,495122.5065,366,30,55
313754.442,495622.6909,336,36,13
313754.442,496122.8753,336,36,13
313754.442,496623.0597,348,32,5
313754.442,497123.2442,470,35,5
313754.442,497623.4286,573,32,5
313754.442,498123.613,679,36,5
313754.442,498623.7974,680,34,5
313754.442,499123.9818,632,31,5
313754.442,499624.1662,679,38,5
313754.442,500124.3507,695,35,5
313754.442,500624.5351,703,35,5
313754.442,501124.7195,703,34,5
313754.442,501624.9039,735,37,5
313754.442,502125.0883,805,38,5
313754.442,502625.2727,817,45,5
313754.442,503125.4572,763,45,5
313754.442,503625.6416,766,41,5
313754.442,504125.826,803,33,5
313754.442,504626.0104,801,35,5
313754.442,505126.1948,739,35,5
313754.442,505626.3792,739,33,5
313754.442,506126.5637,628,35,5
313754.442,506626.7481,562,25,5
313754.442,507126.9325,525,23,5
313754.442,507627.1169,530,17,5
313754.442,508127.3013,518,18,5
313754.442,508627.4857,512,21,5
313754.442,509127.6702,497,22,5
313754.442,509627.8546,503,22,5
313754.442,510128.039,503,20,5
313754.442,510628.2234,520,18,11
313754.442,511128.4078,531,20,5
313754.442,511628.5922,566,16,5
313754.442,512128.7767,586,26,5
313754.442,512628.9611,588,30,5
313754.442,513129.1455,637,31,5
313754.442,513629.3299,737,38,5
313754.442,514129.5143,785,35,5
313754.442,514629.6987,785,35,5
313754.442,515129.8831,737,40,5
313754.442,515630.0676,749,35,5
313754.442,516130.252,798,32,5
313754.442,516630.4364,770,29,5
313754.442,517130.6208,662,34,5
313754.442,517630.8052,602,36,5
313754.442,518130.9896,591,28,5
313754.442,518631.1741,569,13,5
313754.442,519131.3585,569,13,5
313754.442,519631.5429,566,13,5
313754.442,520131.7273,559,32,5
313754.442,520631.9117,597,30,5
313754.442,521132.0961,577,16,5
313754.442,521632.2806,568,19,5
313754.442,522132.465,569,17,5
313754.442,522632.6494,569,17,5
313754.442,523132.8338,590,15,5
313754.442,523633.0182,590,15,5
313754.442,524133.2026,601,15,5
313754.442,524633.3871,607,15,5
313754.442,525133.5715,636,18,5
313754.442,525633.7559,667,32,5
313754.442,526133.9403,655,20,5
313754.442,526634.1247,631,18,5
313754.442,527134.3091,638,18,5
313754.442,527634.4936,666,29,5
313754.442,528134.678,666,29,5
313754.442,528634.8624,686,26,5
313754.442,529135.0468,702,19,5
313754.442,529635.2312,761,20,5
313754.442,530135.4156,733,22,5
313754.442,530635.6001,721,19,5
313754.442,531135.7845,734,14,5
313754.442,531635.9689,718,20,5
313754.442,532136.1533,713,40,5
313754.442,532636.3377,713,40,5
313754.442,533136.5221,761,24,5
313754.442,533636.7066,790,19,5
313754.442,534136.891,790,16,5
313754.442,534637.0754,773,17,5
313754.442,535137.2598,788,17,5
313754.442,535637.4442,783,17,5
313754.442,536137.6286,810,15,5
313754.442,536637.8131,774,34,5
313754.442,537137.9975,774,34,5
313754.442,537638.1819,741,25,5
313754.442,538138.3663,746,31,5
313754.442,538638.5507,772,29,5
313754.442,539138.7351,700,30,5
313754.442,539638.9196,700,38,5
313754.442,540139.104,769,34,5
313754.442,540639.2884,825,20,5
313754.442,541139.4728,909,7,5
313754.442,541639.6572,909,7,5
313754.442,542139.8416,925,17,5
313754.442,542640.0261,906,33,5
313754.442,543140.2105,978,30,5
313754.442,543640.3949,999,29,5
313754.442,544140.5793,996,31,5
313754.442,544640.7637,987,31,5
313754.442,545140.9481,975,34,5
313754.442,545641.1326,942,32,5
313754.442,546141.317,857,32,5
313754.442,546641.5014,857,27,5
313754.442,547141.6858,862,36,5
313754.442,547641.8702,846,36,5
313754.442,548142.0546,904,38,5
313754.442,548642.2391,957,40,5
313754.442,549142.4235,1026,39,5
313754.442,549642.6079,1031,36,5
313754.442,550142.7923,1087,42,5
313754.442,550642.9767,1131,42,5
313754.442,551143.1611,1131,45,5
313754.442,551643.3456,1170,33,5
313754.442,552143.53,1152,36,5
313754.442,552643.7144,1138,34,5
313754.442,553143.8988,1127,23,5
313754.442,553644.0832,1121,27,5
313754.442,554144.2676,1135,24,5
313754.442,554644.4521,1111,11,5
313254.3505,445104.0648,158,20,5
313254.3505,445604.2492,163,23,5
313254.3505,446104.4337,163,23,5
313254.3505,446604.6181,177,30,5
313254.3505,447104.8025,234,41,5
313254.3505,447604.9869,318,34,5
313254.3505,448105.1713,333,40,5
313254.3505,448605.3557,272,37,5
313254.3505,449105.5402,200,26,5
313254.3505,449605.7246,168,28,5
313254.3505,450105.909,160,32,5
313254.3505,450606.0934,160,32,5
313254.3505,451106.2778,170,34,5
313254.3505,451606.4622,160,39,5
313254.3505,452106.6467,164,33,5
313254.3505,452606.8311,184,38,5
313254.3505,453107.0155,228,35,5
313254.3505,453607.1999,199,33,5
313254.3505,454107.3843,274,29,5
313254.3505,454607.5687,199,30,5
313254.3505,455107.7532,199,30,5
313254.3505,455607.9376,244,30,5
313254.3505,456108.122,248,32,5
313254.3505,456608.3064,212,37,5
313254.3505,457108.4908,186,40,5
313254.3505,457608.6752,213,41,5
313254.3505,458108.8597,217,37,5
313254.3505,458609.0441,248,33,5
313254.3505,459109.2285,242,39,5
313254.3505,459609.4129,240,39,5
313254.3505,460109.5973,240,38,5
313254.3505,460609.7817,207,35,5
313254.3505,461109.9662,211,29,5
313254.3505,461610.1506,243,25,5
313254.3505,462110.335,244,27,5
313254.3505,462610.5194,228,26,5
313254.3505,463110.7038,232,33,5
313254.3505,463610.8882,256,33,5
313254.3505,464111.0727,273,33,5
313254.3505,464611.2571,273,29,5
313254.3505,465111.4415,298,34,5
313254.3505,465611.6259,492,31,5
313254.3505,466111.8103,575,38,5
313254.3505,466611.9947,592,46,5
313254.3505,467112.1792,583,46,5
313254.3505,467612.3636,609,42,5
313254.3505,468112.548,629,38,5
313254.3505,468612.7324,537,43,5
313254.3505,469112.9168,537,43,5
313254.3505,469613.1012,503,40,5
313254.3505,470113.2857,356,33,5
313254.3505,470613.4701,246,29,5
313254.3505,471113.6545,196,41,5
313254.3505,471613.8389,159,42,5
313254.3505,472114.0233,185,39,5
313254.3505,472614.2077,237,40,5
313254.3505,473114.3922,307,36,5
313254.3505,473614.5766,307,36,5
313254.3505,474114.761,314,37,5
313254.3505,474614.9454,259,42,5
313254.3505,475115.1298,215,39,5
313254.3505,475615.3142,132,41,5
313254.3505,476115.4987,170,40,5
313254.3505,476615.6831,311,37,5
313254.3505,477115.8675,347,42,5
313254.3505,477616.0519,343,43,5
313254.3505,478116.2363,343,43,5
313254.3505,478616.4207,250,44,5
313254.3505,479116.6052,231,42,5
313254.3505,479616.7896,242,35,5
313254.3505,480116.974,183,28,5
313254.3505,480617.1584,145,34,5
313254.3505,481117.3428,173,40,5
313254.3505,481617.5272,187,38,5
313254.3505,482117.7117,167,29,5
313254.3505,482617.8961,167,29,5
313254.3505,483118.0805,187,32,5
313254.3505,483618.2649,442,19,5
313254.3505,484118.4493,539,39,5
313254.3505,484618.6337,595,48,5
313254.3505,485118.8182,498,43,5
313254.3505,485619.0026,509,45,5
313254.3505,486119.187,437,44,5
313254.3505,486619.3714,375,35,5
313254.3505,487119.5558,375,35,5
313254.3505,487619.7402,387,25,5
313254.3505,488119.9247,360,43,5
313254.3505,488620.1091,473,31,5
313254.3505,489120.2935,597,39,5
313254.3505,489620.4779,568,39,5
313254.3505,490120.6623,488,38,5
313254.3505,490620.8467,449,36,5
313254.3505,491121.0312,409,34,5
313254.3505,491621.2156,409,34,5
313254.3505,492121.4,401,33,5
313254.3505,492621.5844,426,36,5
313254.3505,493121.7688,396,35,5
313254.3505,493621.9532,405,32,5
313254.3505,494122.1377,425,30,5
313254.3505,494622.3221,394,30,5
313254.3505,495122.5065,388,28,78
313254.3505,495622.6909,312,38,5
313254.3505,496122.8753,312,38,5
313254.3505,496623.0597,419,43,5
313254.3505,497123.2442,504,43,5
313254.3505,497623.4286,584,42,5
313254.3505,498123.613,557,41,5
313254.3505,498623.7974,557,43,5
313254.3505,499123.9818,545,35,5
313254.3505,499624.1662,557,38,5
313254.3505,500124.3507,552,34,5
313254.3505,500624.5351,552,34,5
313254.3505,501124.7195,560,34,5
313254.3505,501624.9039,618,29,5
313254.3505,502125.0883,655,35,5
313254.3505,502625.2727,676,20,5
313254.3505,503125.4572,664,31,5
313254.3505,503625.6416,696,36,5
313254.3505,504125.826,789,38,5
313254.3505,504626.0104,894,39,5
313254.3505,505126.1948,872,39,5
313254.3505,505626.3792,872,38,5
313254.3505,506126.5637,807,38,5
313254.3505,506626.7481,702,39,5
313254.3505,507126.9325,576,38,5
313254.3505,507627.1169,535,19,7
313254.3505,508127.3013,535,19,5
313254.3505,508627.4857,529,20,5
313254.3505,509127.6702,502,35,5
313254.3505,509627.8546,504,35,5
313254.3505,510128.039,504,24,5
313254.3505,510628.2234,510,18,5
313254.3505,511128.4078,522,18,5
313254.3505,511628.5922,530,18,5
313254.3505,512128.7767,534,19,5
313254.3505,512628.9611,555,19,5
313254.3505,513129.1455,590,14,5
313254.3505,513629.3299,640,25,5
313254.3505,514129.5143,712,40,5
313254.3505,514629.6987,712,40,5
313254.3505,515129.8831,737,37,5
313254.3505,515630.0676,749,34,5
313254.3505,516130.252,798,37,5
313254.3505,516630.4364,770,38,5
313254.3505,517130.6208,662,41,5
313254.3505,517630.8052,602,32,5
313254.3505,518130.9896,591,13,5
313254.3505,518631.1741,569,15,5
313254.3505,519131.3585,569,15,5
313254.3505,519631.5429,566,16,5
313254.3505,520131.7273,559,39,5
313254.3505,520631.9117,597,41,5
313254.3505,521132.0961,577,39,5
313254.3505,521632.2806,568,16,5
313254.3505,522132.465,569,17,5
313254.3505,522632.6494,569,17,5
313254.3505,523132.8338,590,18,5
313254.3505,523633.0182,590,18,5
313254.3505,524133.2026,601,16,5
313254.3505,524633.3871,607,18,5
313254.3505,525133.5715,636,18,5
313254.3505,525633.7559,667,24,5
313254.3505,526133.9403,655,17,5
313254.3505,526634.1247,631,17,5
313254.3505,527134.3091,638,19,5
313254.3505,527634.4936,666,31,5
313254.3505,528134.678,666,31,5
313254.3505,528634.8624,686,25,5
313254.3505,529135.0468,702,16,5
313254.3505,529635.2312,761,17,5
313254.3505,530135.4156,733,30,5
313254.3505,530635.6001,721,21,5
313254.3505,531135.7845,734,27,5
313254.3505,531635.9689,718,34,5
313254.3505,532136.1533,713,17,5
313254.3505,532636.3377,713,17,5
313254.3505,533136.5221,761,19,5
313254.3505,533636.7066,790,17,5
313254.3505,534136.891,790,18,5
313254.3505,534637.0754,773,18,5
313254.3505,535137.2598,788,19,5
313254.3505,535637.4442,815,17,5
313254.3505,536137.6286,819,24,5
313254.3505,536637.8131,804,24,5
313254.3505,537137.9975,804,24,5
313254.3505,537638.1819,801,31,5
313254.3505,538138.3663,742,27,5
313254.3505,538638.5507,693,25,5
313254.3505,539138.7351,683,23,5
313254.3505,539638.9196,719,29,5
313254.3505,540139.104,784,22,5
313254.3505,540639.2884,775,33,5
313254.3505,541139.4728,791,41,5
313254.3505,541639.6572,791,41,5
313254.3505,542139.8416,809,37,5
313254.3505,542640.0261,851,38,5
313254.3505,543140.2105,991,29,5
313254.3505,543640.3949,997,25,5
313254.3505,544140.5793,984,29,5
313254.3505,544640.7637,957,34,5
313254.3505,545140.9481,983,27,5
313254.3505,545641.1326,929,27,5
313254.3505,546141.317,929,27,5
313254.3505,546641.5014,870,29,5
313254.3505,547141.6858,824,35,5
313254.3505,547641.8702,826,26,5
313254.3505,548142.0546,843,32,5
313254.3505,548642.2391,857,37,5
313254.3505,549142.4235,894,41,5
313254.3505,549642.6079,939,43,5
313254.3505,550142.7923,1015,33,5
313254.3505,550642.9767,1055,33,5
313254.3505,551143.1611,1055,34,5
313254.3505,551643.3456,1115,40,5
313254.3505,552143.53,1157,37,5
313254.3505,552643.7144,1138,30,5
313254.3505,553143.8988,1141,11,5
313254.3505,553644.0832,1133,20,5
313254.3505,554144.2676,1137,15,5
313254.3505,554644.4521,1145,11,5
312754.259,445104.0648,161,18,5
312754.259,445604.2492,174,20,5
312754.259,446104.4337,174,20,5
312754.259,446604.6181,233,30,5
312754.259,447104.8025,305,41,5
312754.259,447604.9869,311,34,5
